id,amount,date
1000000000806,390.15,2025-11-19
1000000000807,610.37,2026-02-06
1000000000808,323.28,2024-12-02
1000000000809,1211.05,2024-05-10
1000000000810,1711.74,2024-02-18
1000000000811,291.89,2026-01-08
1000000000812,1442.12,2024-10-02
1000000000813,557.77,2024-06-15
1000000000814,1189.25,2024-10-27
1000000000815,1788.44,2025-01-10
1000000000816,655.60,2025-10-25
1000000000817,973.34,2024-07-10
1000000000818,436.79,2025-07-17
1000000000819,1549.28,2025-12-07
1000000000820,1552.74,2024-02-13
1000000000821,1912.30,2025-04-28
1000000000822,1836.73,2024-03-23
1000000000823,293.41,2024-09-27
1000000000824,419.24,2025-04-17
1000000000825,795.65,2026-01-31
1000000000826,276.96,2026-01-15
1000000000827,1501.61,2025-06-21
1000000000828,66.30,2024-02-19
1000000000829,784.54,2024-11-21
1000000000830,1472.35,2025-03-15
1000000000831,1731.90,2025-12-24
1000000000832,959.92,2025-09-21
1000000000833,984.79,2024-10-18
1000000000834,1828.18,2024-01-26
1000000000835,507.58,2025-06-05
1000000000836,194.91,2025-02-18
1000000000837,1514.01,2024-07-06
1000000000838,1765.82,2025-10-15
1000000000839,1576.23,2024-03-29
1000000000840,621.37,2025-09-11
1000000000841,261.12,2024-03-19
1000000000842,1782.62,2025-07-19
1000000000843,771.49,2025-12-28
1000000000844,1749.57,2025-01-07
1000000000845,1535.27,2025-10-07
1000000000846,310.07,2025-03-23
1000000000847,1447.14,2024-09-19
1000000000849,888.09,2024-07-18
1000000000850,1362.31,2024-09-08
1000000000851,1095.56,2024-12-25
1000000000852,1691.45,2024-02-19
1000000000853,947.81,2025-12-11
1000000000854,176.92,2024-01-29
1000000000855,1347.91,2025-05-26
1000000000856,1655.73,2025-08-01
1000000000857,872.82,2024-09-25
1000000000858,32.64,2025-04-23
1000000000859,1074.30,2025-09-10
1000000000860,1253.58,2025-09-21
1000000000861,270.42,2026-01-04
1000000000862,1108.71,2024-05-02
1000000000863,926.39,2025-02-11
1000000000864,1625.16,2024-09-27
1000000000865,1175.72,2024-05-12
1000000000866,1808.48,2024-09-28
1000000000867,391.70,2024-12-21
1000000000868,1113.74,2024-04-10
1000000000869,450.86,2024-08-16
1000000000870,1876.19,2025-07-20
1000000000871,1318.11,2024-10-18
1000000000872,1663.18,2024-05-22
1000000000873,690.98,2024-09-13
1000000000874,1574.88,2024-06-18
1000000000875,1376.17,2025-10-09
1000000000876,1236.44,2024-05-13
1000000000877,1188.84,2025-05-16
1000000000878,1113.96,2025-08-17
1000000000879,1869.11,2025-08-17
1000000000880,1514.95,2025-08-04
1000000000881,686.67,2025-12-14
1000000000882,824.45,2024-01-19
1000000000883,628.14,2024-02-21
1000000000884,222.18,2024-05-22
1000000000885,713.59,2025-11-02
1000000000886,1152.88,2026-02-15
1000000000887,623.96,2024-05-11
1000000000888,1918.81,2024-05-18
1000000000889,1188.42,2025-11-01
1000000000890,1457.15,2025-01-09
1000000000891,1560.62,2024-12-11
1000000000892,1708.49,2025-01-21
1000000000893,969.33,2026-02-22
1000000000895,74.02,2024-07-27
1000000000896,1264.07,2025-04-27
1000000000897,831.38,2025-12-05
1000000000898,443.10,2024-03-15
1000000000899,1246.80,2025-11-13
1000000000900,542.82,2025-08-08
1000000000901,907.57,2025-01-19
1000000000902,660.99,2024-05-22
1000000000903,870.54,2024-03-21
1000000000904,715.45,2025-02-08
1000000000905,1524.39,2025-06-29
1000000000906,1792.83,2025-07-18
1000000000907,706.79,2025-05-04
1000000000908,1421.22,2024-06-15
1000000000909,26.62,2024-02-07
1000000000910,1321.12,2025-08-31
1000000000911,488.99,2024-02-10
1000000000912,219.48,2024-08-22
1000000000913,617.56,2024-12-20
1000000000914,1841.11,2025-11-26
1000000000915,1039.46,2024-09-20
1000000000917,1419.65,2025-09-12
1000000000918,1938.47,2025-08-05
1000000000919,614.92,2024-04-27
1000000000920,1765.81,2025-10-25
1000000000921,1217.51,2025-06-13
1000000000922,1651.54,2025-09-12
1000000000923,1820.07,2025-09-30
1000000000924,1255.16,2025-10-05
1000000000925,1146.16,2025-03-28
1000000000926,44.75,2025-03-30
1000000000927,238.51,2024-05-27
1000000000928,787.09,2024-08-24
1000000000929,567.05,2024-12-16
1000000000930,1034.28,2026-02-21
1000000000931,1768.81,2024-11-02
1000000000932,622.53,2024-02-20
1000000000933,783.31,2024-07-12
1000000000934,1697.69,2025-09-15
1000000000935,1520.82,2024-12-06
1000000000936,943.85,2024-01-31
1000000000937,1210.28,2024-02-08
1000000000938,1415.29,2025-05-16
1000000000939,1357.65,2025-05-17
1000000000940,879.28,2025-05-17
1000000000941,1088.22,2025-04-22
1000000000942,1907.21,2025-03-08
1000000000943,1407.41,2025-10-02
1000000000944,846.14,2024-05-24
1000000000945,925.90,2025-09-25
1000000000946,1797.10,2024-02-12
1000000000947,1160.40,2024-07-10
1000000000948,683.56,2024-11-27
1000000000949,784.37,2025-12-22
1000000000950,643.23,2026-01-22
1000000000951,589.91,2025-10-01
1000000000952,309.06,2025-11-25
1000000000953,1844.21,2024-05-24
1000000000954,492.89,2024-09-16
1000000000955,807.19,2025-06-02
1000000000956,306.24,2024-12-11
1000000000957,1899.40,2024-10-20
1000000000958,1370.29,2024-03-11
1000000000959,1948.75,2024-03-26
1000000000960,1764.66,2025-08-15
1000000000961,473.89,2024-01-09
1000000000962,490.23,2024-09-26
1000000000963,553.72,2024-03-30
1000000000964,1888.47,2024-08-07
1000000000965,1238.23,2024-09-30
1000000000966,707.37,2026-02-12
1000000000967,1852.64,2024-06-23
1000000000968,1507.60,2024-09-17
1000000000969,1943.67,2025-07-29
1000000000970,1341.59,2025-06-07
1000000000971,1526.01,2024-03-21
1000000000972,723.99,2024-11-03
1000000000973,257.61,2024-05-11
1000000000974,496.81,2025-06-01
1000000000975,757.85,2024-08-13
1000000000976,582.10,2024-06-20
1000000000977,923.04,2024-06-24
1000000000978,459.31,2025-09-08
1000000000979,773.24,2024-04-28
1000000000980,36.83,2024-07-17
1000000000981,1810.29,2025-03-22
1000000000982,1365.87,2024-06-29
1000000000983,324.20,2024-05-05
1000000000984,701.79,2024-07-28
1000000000985,117.00,2025-08-31
1000000000986,140.03,2025-06-01
1000000000987,1473.36,2025-12-05
1000000000988,747.34,2025-12-03
1000000000989,1783.20,2025-07-25
1000000000990,323.43,2025-01-10
1000000000991,1631.00,2024-05-28
1000000000992,1924.73,2024-01-28
1000000000993,1257.76,2024-02-04
1000000000994,262.87,2024-02-01
1000000000995,32.02,2025-01-04
1000000000996,1467.92,2025-09-17
1000000000997,727.41,2025-09-02
1000000000998,1200.40,2024-02-13
1000000000999,1224.22,2024-02-17
1000000001000,1126.47,2025-01-29
1000000001001,871.49,2025-06-02
1000000001002,471.88,2025-12-16
1000000001003,131.99,2025-06-15
1000000001004,645.98,2025-10-27
1000000001005,1221.70,2026-01-31
1000000001006,292.27,2025-12-18
1000000001007,167.68,2024-09-27
1000000001008,1024.84,2025-04-19
1000000001009,1257.53,2025-06-17
1000000001010,190.02,2025-02-27
1000000001011,1475.48,2025-12-10
1000000001012,1609.47,2025-10-20
1000000001013,1755.18,2026-01-19
1000000001014,137.69,2024-05-31
1000000001015,388.47,2024-09-26
1000000001016,382.01,2024-06-15
1000000001017,1439.24,2024-02-19
1000000001018,777.24,2024-07-22
1000000001019,218.38,2024-01-29
1000000001020,635.02,2025-10-13
1000000001021,303.42,2024-01-11
1000000001022,1427.05,2025-05-03
1000000001023,1064.37,2024-10-02
1000000001024,1550.36,2025-07-10
1000000001025,1524.32,2025-08-03
1000000001026,1515.03,2024-06-18
1000000001027,577.50,2024-12-10
1000000001028,1336.32,2025-07-21
1000000001029,972.88,2024-03-19
1000000001030,1152.14,2024-02-08
1000000001031,1132.22,2025-09-10
1000000001032,789.72,2025-07-07
1000000001033,1504.89,2025-09-20
1000000001034,1096.72,2025-10-30
1000000001035,781.19,2025-07-18
1000000001036,1454.03,2024-06-01
1000000001037,1587.96,2025-09-13
1000000001038,154.62,2024-09-22
1000000001039,1558.83,2025-11-30
1000000001040,1892.26,2025-05-29
1000000001041,254.30,2025-11-05
1000000001042,531.76,2024-01-11
1000000001043,1599.43,2024-03-22
1000000001044,540.03,2024-09-27
1000000001045,644.74,2025-12-07
1000000001046,1688.66,2024-09-18
1000000001047,208.17,2026-01-04
1000000001048,402.09,2025-01-04
1000000001049,613.75,2024-06-03
1000000001050,434.56,2025-06-30
1000000001051,1411.51,2025-10-04
1000000001052,192.53,2024-09-08
1000000001053,403.71,2024-05-28
1000000001054,7.51,2026-02-04
1000000001055,1044.80,2024-10-05
1000000001056,1152.11,2025-11-09
1000000001057,1762.64,2025-06-06
1000000001058,1518.40,2024-07-21
1000000001059,1201.72,2024-12-18
1000000001060,745.10,2024-06-17
1000000001061,84.10,2025-04-08
1000000001062,592.31,2025-03-13
1000000001063,737.03,2024-07-26
1000000001064,1807.58,2024-10-13
1000000001065,723.27,2025-05-07
1000000001066,1797.43,2024-06-20
1000000001067,1161.13,2024-07-27
1000000001068,182.60,2024-02-16
1000000001069,1757.56,2025-03-10
1000000001070,597.28,2026-02-09
1000000001071,676.85,2025-03-06
1000000001072,1598.26,2026-02-03
1000000001073,1508.11,2025-07-25
1000000001074,1690.59,2024-12-02
1000000001075,506.28,2025-06-28
1000000001076,1087.28,2025-04-24
1000000001077,294.02,2025-06-20
1000000001078,1392.52,2026-02-24
1000000001079,575.26,2024-10-02
1000000001080,1655.96,2026-02-24
1000000001081,381.47,2024-11-07
1000000001082,679.60,2025-08-22
1000000001083,364.21,2025-07-15
1000000001084,183.19,2026-01-11
1000000001085,153.10,2024-04-17
1000000001086,424.75,2025-02-15
1000000001087,782.57,2024-03-06
1000000001088,1521.55,2025-09-03
1000000001089,1914.93,2024-10-26
1000000001090,1455.51,2025-06-22
1000000001091,738.33,2025-06-26
1000000001092,1123.10,2024-02-24
1000000001093,318.51,2024-04-17
1000000001094,1207.33,2024-07-07
1000000001095,1760.86,2025-02-25
1000000001096,777.90,2025-08-30
1000000001097,1789.12,2024-07-17
1000000001098,1029.45,2025-12-11
1000000001099,696.50,2025-10-01
1000000001100,1279.83,2024-08-06
1000000001101,1380.81,2026-02-18
1000000001102,1262.76,2025-11-16
1000000001103,1119.54,2025-02-27
1000000001104,206.27,2024-06-28
1000000001105,1600.69,2025-05-24
1000000001106,102.55,2024-05-07
1000000001107,1104.89,2025-08-31
1000000001108,1878.07,2025-06-01
1000000001109,824.49,2024-02-29
1000000001110,1543.70,2025-04-23
1000000001111,640.59,2025-04-10
1000000001112,66.78,2025-02-19
1000000001113,234.09,2024-12-07
1000000001114,585.78,2026-01-04
1000000001115,1724.11,2024-04-10
1000000001116,1470.82,2024-12-13
1000000001117,1501.30,2024-05-04
1000000001118,53.70,2025-03-26
1000000001119,1718.96,2025-01-17
1000000001120,689.51,2024-06-16
1000000001121,1473.50,2025-08-12
1000000001122,103.50,2025-05-24
1000000001123,1933.62,2025-11-14
1000000001124,448.44,2025-01-03
1000000001125,1156.61,2024-06-23
1000000001126,1327.09,2024-12-29
1000000001127,1665.87,2025-08-26
1000000001128,1130.96,2025-08-10
1000000001129,711.62,2024-09-11
1000000001130,464.54,2025-10-23
1000000001131,1496.72,2024-12-01
1000000001132,1114.75,2025-04-12
1000000001133,1623.12,2024-07-31
1000000001134,1257.47,2024-11-05
1000000001135,233.88,2024-11-07
1000000001136,1201.97,2025-02-25
1000000001137,890.02,2024-04-03
1000000001138,1044.37,2024-05-05
1000000001139,852.57,2025-05-31
1000000001140,821.26,2024-04-10
1000000001141,1713.47,2025-04-15
1000000001142,268.02,2024-10-29
1000000001143,411.73,2025-10-05
1000000001144,843.62,2024-11-28
1000000001145,1052.79,2024-03-30
1000000001146,1773.63,2025-08-05
1000000001147,1267.04,2024-06-15
1000000001148,737.33,2025-08-02
1000000001149,1694.17,2025-04-27
1000000001150,1024.19,2026-02-10
1000000001151,1944.44,2026-01-30
1000000001152,1352.34,2025-01-13
1000000001153,94.46,2025-04-13
1000000001154,1163.16,2024-06-10
1000000001155,225.74,2024-08-14
1000000001156,804.54,2024-09-23
1000000001157,645.77,2024-05-27
1000000001158,826.93,2024-03-21
1000000001159,296.96,2025-07-12
1000000001160,1033.71,2025-09-21
1000000001161,1315.93,2024-09-30
1000000001162,3.61,2024-10-15
1000000001163,1681.58,2024-07-10
1000000001164,1387.49,2024-07-01
1000000001165,1181.44,2024-07-19
1000000001166,1056.89,2026-01-28
1000000001167,139.21,2024-09-07
1000000001168,480.11,2024-12-07
1000000001169,1325.75,2024-10-24
1000000001170,925.35,2026-02-25
1000000001171,1592.06,2024-10-09
1000000001172,1934.07,2025-11-05
1000000001173,1274.77,2025-07-18
1000000001174,1599.16,2024-08-04
1000000001175,1130.49,2024-05-31
1000000001176,1943.13,2024-12-21
1000000001177,132.58,2024-09-01
1000000001178,520.94,2025-06-15
1000000001179,683.24,2024-03-08
1000000001180,1404.42,2024-03-09
1000000001181,335.53,2024-12-15
1000000001182,736.85,2024-11-11
1000000001183,1120.45,2024-04-15
1000000001184,1785.33,2025-09-06
1000000001185,1239.55,2025-05-05
1000000001186,311.03,2024-02-24
1000000001187,74.45,2026-02-16
1000000001188,1658.07,2025-08-02
1000000001189,1556.89,2024-04-24
1000000001190,612.29,2025-12-13
1000000001191,1814.81,2024-07-12
1000000001192,405.47,2025-03-07
1000000001193,794.92,2024-07-01
1000000001194,1408.57,2024-02-03
1000000001195,35.62,2024-11-04
1000000001196,1412.17,2025-01-23
1000000001197,1043.46,2024-05-29
1000000001198,238.91,2025-05-01
1000000001199,574.98,2024-10-20
1000000001200,290.67,2024-06-15
1000000001201,1180.08,2025-09-21
1000000001202,300.91,2025-08-16
1000000001203,1580.82,2025-10-18
1000000001204,389.06,2025-01-23
1000000001205,1274.47,2025-07-23
1000000001206,1832.24,2024-12-13
1000000001207,746.64,2025-01-03
1000000001208,1301.30,2024-02-21
1000000001209,1803.64,2025-11-28
1000000001210,699.52,2025-09-10
1000000001211,1062.63,2025-12-21
1000000001212,1233.89,2024-10-10
1000000001213,1207.62,2025-03-22
1000000001214,623.62,2024-01-29
1000000001215,1168.17,2026-02-13
1000000001216,1409.65,2025-08-15
1000000001217,370.37,2024-02-27
1000000001218,981.08,2025-08-13
1000000001219,484.75,2024-05-29
1000000001220,1532.62,2024-03-11
1000000001221,1299.69,2026-01-19
1000000001222,1908.13,2024-02-02
1000000001223,366.38,2025-09-18
1000000001224,179.10,2025-02-12
1000000001225,706.73,2025-05-27
1000000001226,1061.22,2025-07-07
1000000001227,869.36,2025-03-13
1000000001228,1298.40,2024-05-03
1000000001229,683.54,2025-06-12
1000000001230,7.23,2025-05-20
1000000001231,723.58,2024-12-18
1000000001232,1856.38,2024-07-08
1000000001233,763.23,2024-10-19
1000000001234,1500.83,2025-12-12
1000000001235,1482.90,2024-10-28
1000000001236,1687.42,2026-02-21
1000000001237,1252.15,2024-01-26
1000000001238,380.47,2025-05-25
1000000001239,1142.00,2024-06-28
1000000001240,1377.23,2024-06-21
1000000001241,1238.60,2025-01-26
1000000001242,882.78,2025-12-27
1000000001243,850.36,2024-11-28
1000000001244,1411.31,2026-02-16
1000000001245,1389.62,2024-10-04
1000000001246,964.78,2024-07-26
1000000001247,1164.48,2024-03-21
1000000001248,823.11,2025-03-09
1000000001249,482.85,2024-02-19
1000000001250,1783.41,2025-11-01
1000000001251,611.03,2026-02-28
1000000001252,1462.13,2025-07-14
1000000001253,979.51,2025-05-01
1000000001254,597.63,2025-12-05
1000000001255,1050.57,2026-02-17
1000000001256,112.22,2024-05-24
1000000001257,813.90,2025-08-03
1000000001258,1834.43,2025-04-04
1000000001259,1209.55,2024-06-14
1000000001260,1803.17,2026-01-31
1000000001261,975.06,2024-04-22
1000000001262,987.45,2025-11-22
1000000001263,1697.00,2024-04-10
1000000001264,1667.16,2024-11-16
1000000001265,389.44,2024-10-23
1000000001266,1266.68,2025-08-14
1000000001267,95.29,2025-04-03
1000000001268,323.34,2025-04-29
1000000001269,1284.48,2026-01-30
1000000001270,1509.12,2024-03-05
1000000001271,828.62,2024-12-09
1000000001272,257.19,2024-12-06
1000000001273,1078.17,2024-01-14
1000000001274,251.10,2025-03-01
1000000001275,1344.95,2025-10-22
1000000001276,1168.53,2024-11-15
1000000001277,39.90,2024-03-17
1000000001278,1847.17,2025-06-09
1000000001279,369.12,2024-06-13
1000000001280,1048.54,2025-10-24
1000000001281,1674.22,2026-01-24
1000000001282,395.20,2024-02-28
1000000001283,191.92,2024-08-10
1000000001284,1200.65,2024-01-31
1000000001285,678.05,2025-03-12
1000000001286,866.00,2025-02-05
1000000001287,1593.66,2026-01-15
1000000001288,1771.16,2024-02-07
1000000001289,1016.60,2025-05-01
1000000001290,1661.59,2025-05-01
1000000001291,205.95,2026-02-05
1000000001292,840.45,2025-09-27
1000000001293,1724.26,2024-09-10
1000000001294,1364.55,2024-07-07
1000000001295,971.94,2026-01-18
1000000001296,810.02,2025-09-20
1000000001297,1602.71,2024-08-03
1000000001298,1837.64,2025-03-27
1000000001299,1941.63,2024-03-07
1000000001300,1247.82,2025-09-24
1000000001301,1383.46,2024-12-17
1000000001302,92.42,2025-01-09
1000000001303,1578.84,2025-08-12
1000000001304,175.55,2024-09-01
1000000001305,600.72,2024-01-27
1000000001306,1613.86,2025-03-15
1000000001307,1749.93,2025-09-22
1000000001308,735.18,2024-01-04
1000000001309,582.11,2025-11-07
1000000001310,1909.34,2025-08-31
1000000001311,231.67,2024-10-02
1000000001312,1109.86,2024-04-10
1000000001313,252.28,2024-11-16
1000000001314,1944.10,2024-12-22
1000000001315,1620.47,2025-09-01
1000000001316,1799.75,2024-02-02
1000000001317,257.56,2024-05-19
1000000001318,1134.67,2025-01-09
1000000001319,425.88,2024-11-28
1000000001320,1774.47,2024-04-30
1000000001321,766.08,2024-12-04
1000000001322,74.66,2024-02-29
1000000001323,118.22,2024-03-27
1000000001324,829.74,2025-01-12
1000000001325,144.11,2025-02-18
1000000001326,750.49,2025-03-30
1000000001327,916.87,2024-01-29
1000000001328,958.73,2025-12-05
1000000001329,1101.46,2024-08-11
1000000001330,372.74,2025-08-11
1000000001331,624.81,2025-03-26
1000000001332,1358.25,2024-10-01
1000000001333,1053.83,2025-07-08
1000000001334,1447.13,2025-08-20
1000000001335,1743.28,2024-05-19
1000000001336,460.88,2024-05-31
1000000001337,435.14,2024-12-20
1000000001338,448.13,2024-04-26
1000000001339,202.51,2025-03-11
1000000001340,1558.47,2025-10-08
1000000001341,978.41,2025-09-20
1000000001342,1584.59,2025-02-03
1000000001343,1746.70,2024-04-23
1000000001344,607.46,2025-12-28
1000000001345,1272.66,2025-01-03
1000000001346,1491.17,2024-10-10
1000000001347,366.47,2024-07-24
1000000001348,613.53,2024-07-19
1000000001349,1179.32,2024-03-12
1000000001350,1631.09,2025-11-03
1000000001351,649.81,2025-02-19
1000000001352,1175.29,2024-10-04
1000000001353,653.26,2024-11-10
1000000001354,1705.05,2025-04-08
1000000001355,24.69,2024-05-10
1000000001356,1189.81,2024-05-23
1000000001357,735.83,2024-07-04
1000000001358,1732.58,2024-12-03
1000000001359,1397.72,2025-05-08
1000000001360,404.44,2025-10-25
1000000001361,189.45,2025-08-02
1000000001362,1129.69,2025-08-03
1000000001363,883.90,2024-12-11
1000000001364,1567.87,2025-02-16
1000000001365,779.38,2024-07-28
1000000001366,1633.73,2024-07-10
1000000001367,1085.17,2026-01-20
1000000001368,1765.04,2025-05-25
1000000001369,639.89,2025-01-29
1000000001370,1168.30,2025-11-22
1000000001371,772.87,2024-01-22
1000000001372,509.85,2025-02-27
1000000001373,983.91,2024-02-23
1000000001374,1235.71,2025-11-30
1000000001376,606.95,2025-09-24
1000000001377,975.40,2025-05-02
1000000001378,1462.45,2025-09-21
1000000001379,918.13,2025-07-18
1000000001380,1469.83,2025-05-26
1000000001381,756.89,2024-11-09
1000000001382,1787.96,2025-04-05
1000000001383,755.25,2024-03-31
1000000001384,56.75,2024-06-16
1000000001385,1683.04,2024-01-25
1000000001386,1012.32,2025-11-16
1000000001387,702.22,2024-01-10
1000000001388,21.36,2025-04-26
1000000001389,1447.13,2025-12-09
1000000001390,1753.51,2026-02-09
1000000001391,1903.97,2024-03-07
1000000001392,126.02,2025-08-20
1000000001393,1550.58,2024-06-11
1000000001394,1905.26,2024-04-12
1000000001395,1270.26,2024-10-03
1000000001396,732.16,2024-05-28
1000000001397,588.83,2024-10-03
